date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:05:09	194681/194681	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:08%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/?add_to_wishlist=1261&_wpnonce=1ce48aa197	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/indexd4f3.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/)
14:05:09	194681/194681	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:08%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/?add_to_wishlist=1272&_wpnonce=1ce48aa197	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/index65da.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/)
14:05:10	194683/194683	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:08%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/?add_to_wishlist=1285&_wpnonce=1ce48aa197	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/index1163.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/)
14:05:10	194683/194683	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:08%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/?add_to_wishlist=1312&_wpnonce=1ce48aa197	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/indexd1cc.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/)
14:05:10	196503/196503	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:11%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/sports-shoes/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/sports-shoes/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/)
14:05:11	194681/194681	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:12%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/?add_to_wishlist=1322&_wpnonce=1ce48aa197	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/indexe8ec.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/casual-blue-shoes/)
14:05:11	3863/3863	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:05:13%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/product/837	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/product/837.json	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:11	1626/1626	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2009%20May%202023%2003:05:06%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/feed/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/feed/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:12	2559/2559	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:05:13%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2Fproduct%2Fblue-backpack%2F	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed0052.json	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:05:13%20GMT	https://www.portotheme.com/wordpress/porto/shop1/?p=837	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/index0c04.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:12	2890/2890	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20May%202023%2020:05:14%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2Fproduct%2Fblue-backpack%2F&format=xml	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed9331	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:13	19763/19763	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/product-68.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/product-68.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:13	20030/20030	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/product-67.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/product-67.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:13	18197/18197	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/product-46.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/product-46.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:14	2295/2295	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/product-68-150x150.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/product-68-150x150.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:14	2672/2672	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/product-67-150x150.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/product-67-150x150.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:15	2462/2462	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/product-46-150x150.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/product-46-150x150.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:17	703/703	---MCZ	200	added ('OK')	application/x-javascript	date:Sun,%2008%20Jan%202023%2022:48:42%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/inc/lib/video-thumbnail/video-thumbnail.min.js	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/themes/porto/inc/lib/video-thumbnail/video-thumbnail.min.js	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:19	209475/209475	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:18%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/?add_to_wishlist=837&_wpnonce=87e8914bb4	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/index7400.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:21	209647/209647	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:20%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/?add-to-cart=602	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/indexa02e.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:22	209475/209475	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:22%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/?add_to_wishlist=602&_wpnonce=87e8914bb4	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/indexc7f0.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:22	3861431/3861431	---M--	200	added ('OK')	video/mp4	date:Fri,%2006%20Jan%202023%2016:17:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/memory-of-a-woman.mp4	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/memory-of-a-woman.mp4	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:23	209478/209478	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:24%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/?add_to_wishlist=1336&_wpnonce=87e8914bb4	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/indexd79d.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:24	3851/3851	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:05:24%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/product/602	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/product/602.json	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:25	209478/209478	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:25%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/?add_to_wishlist=1252&_wpnonce=87e8914bb4	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/indexd2fe.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:25	209644/209644	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:26%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/?add-to-cart=839	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/indexf09d.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:25	209477/209477	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:27%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/?add_to_wishlist=839&_wpnonce=87e8914bb4	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/index40c5.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:26	2563/2563	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:05:27%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2Fproduct%2Fcomputer-mouse%2F	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embedb8a5.json	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:27	209477/209477	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:28%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/?add_to_wishlist=605&_wpnonce=87e8914bb4	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/index83dd.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:27	209478/209478	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:28%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/?add_to_wishlist=1328&_wpnonce=87e8914bb4	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/index55c4.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:27	3861431/3861431	---M--	200	added ('OK')	video/mp4	date:Fri,%2006%20Jan%202023%2016:17:33%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/memory-of-a-woman.mp4?_=1	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2017/11/memory-of-a-woman230a.mp4	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:28	209648/209648	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:29%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/?add-to-cart=842	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/indexce6f.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:28	2894/2894	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20May%202023%2020:05:29%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2Fproduct%2Fcomputer-mouse%2F&format=xml	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed4b7c	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:29	209475/209475	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:30%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/?add_to_wishlist=842&_wpnonce=87e8914bb4	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/index16bb.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:29	209475/209475	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:30%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/?add_to_wishlist=600&_wpnonce=87e8914bb4	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/index6f77.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:30	209650/209650	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:30%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/?add-to-cart=600	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/index6d03.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/blue-backpack/)
14:05:30	1761/1761	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2009%20May%202023%2003:05:06%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/feed/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/feed/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:30	15096/15096	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:34%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2018/06/product-9.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2018/06/product-9.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:05:32%20GMT	https://www.portotheme.com/wordpress/porto/shop1/?p=602	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/indexca7f.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:31	11278/11278	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:34%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2018/06/product-70.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2018/06/product-70.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:31	10356/10356	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:34%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2018/06/product-71.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2018/06/product-71.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:32	2224/2224	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:34%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2018/06/product-9-150x150.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2018/06/product-9-150x150.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:32	1733/1733	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:34%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2018/06/product-70-150x150.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2018/06/product-70-150x150.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:33	1611/1611	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jan%202023%2016:17:34%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2018/06/product-71-150x150.jpg	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-content/uploads/sites/77/2018/06/product-71-150x150.jpg	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:35	3854/3854	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:05:35%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/product/605	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/product/605.json	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
14:05:35	193853/193853	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:36%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/?add-to-cart=842	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/indexce6f.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:36	193681/193681	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:36%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/?add_to_wishlist=1336&_wpnonce=3af04bae8a	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/indexf426.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:36	193678/193678	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:36%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/?add_to_wishlist=602&_wpnonce=3af04bae8a	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/index1683.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:37	2569/2569	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:05:37%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2Fproduct%2Flaptop-case-bag%2F	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embedfcb2.json	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
14:05:37	193680/193680	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:37%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/?add_to_wishlist=842&_wpnonce=3af04bae8a	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/index6141.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:38	193679/193679	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:38%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/?add_to_wishlist=1328&_wpnonce=3af04bae8a	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/index90c4.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:38	193851/193851	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:39%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/?add-to-cart=837	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/indexfb6f.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:38	193680/193680	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:39%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/?add_to_wishlist=837&_wpnonce=3af04bae8a	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/index5244.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:39	2900/2900	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20May%202023%2020:05:40%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.portotheme.com%2Fwordpress%2Fporto%2Fshop1%2Fproduct%2Flaptop-case-bag%2F&format=xml	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/oembed/1.0/embedee01	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
14:05:41	193851/193851	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:40%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/?add-to-cart=600	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/index6d03.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:42	193845/193845	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:41%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/?add-to-cart=839	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/indexf09d.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:43	193678/193678	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:40%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/?add_to_wishlist=600&_wpnonce=3af04bae8a	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/index49db.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:43	193680/193680	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:42%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/?add_to_wishlist=839&_wpnonce=3af04bae8a	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/index3e55.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/computer-mouse/)
14:05:43	2400/2400	---MC-	200	added ('OK')	application/rss+xml	date:Tue,%2009%20May%202023%2003:05:06%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/feed/	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/feed/index.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
14:05:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20May%202023%2020:05:45%20GMT	https://www.portotheme.com/wordpress/porto/shop1/?p=605	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/index0acd.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
14:05:45	755/755	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20May%202023%2020:05:45%20GMT	https://www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/product_cat/80	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/wp-json/wp/v2/product_cat/80.json	(from https://www.portotheme.com/wordpress/porto/shop1/product-category/fashion/)
14:05:47	204732/204732	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:46%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/?add_to_wishlist=605&_wpnonce=1ce48aa197	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/index4aea.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
14:05:47	204733/204733	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:46%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/?add_to_wishlist=1252&_wpnonce=1ce48aa197	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/index5fef.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
14:05:48	204905/204905	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:46%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/?add-to-cart=842	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/indexce6f.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
14:05:48	204732/204732	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20May%202023%2020:05:47%20GMT	https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/?add_to_wishlist=842&_wpnonce=1ce48aa197	C:/My%20Web%20Sites/yyy/www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/index4b39.html	(from https://www.portotheme.com/wordpress/porto/shop1/product/laptop-case-bag/)
